time_interval,y_true,y_pred,model,square_id
2013-12-16 00:00:00+00:00,117.74617614541785,191.26306,GRU,5161
2013-12-16 00:10:00+00:00,268.6986389160156,167.78418,GRU,5161
2013-12-16 00:20:00+00:00,126.03631334006786,196.27953,GRU,5161
2013-12-16 00:30:00+00:00,109.18978729043738,173.49121,GRU,5161
2013-12-16 00:40:00+00:00,231.682373046875,153.65936,GRU,5161
2013-12-16 00:50:00+00:00,209.62327575683594,175.05872,GRU,5161
2013-12-16 01:00:00+00:00,104.55855407510535,183.63666,GRU,5161
2013-12-16 01:10:00+00:00,117.60108847916126,158.63252,GRU,5161
2013-12-16 01:20:00+00:00,107.121336362703,145.87932,GRU,5161
2013-12-16 01:30:00+00:00,103.98250555992126,133.60184,GRU,5161
2013-12-16 01:40:00+00:00,218.9016876220703,123.94711,GRU,5161
2013-12-16 01:50:00+00:00,96.26058807168738,149.60573,GRU,5161
2013-12-16 02:00:00+00:00,199.50375366210938,133.00102,GRU,5161
2013-12-16 02:10:00+00:00,205.0874786376953,151.57828,GRU,5161
2013-12-16 02:20:00+00:00,99.42051543985144,166.45625,GRU,5161
2013-12-16 02:30:00+00:00,49.8209662133886,146.00235,GRU,5161
2013-12-16 02:40:00+00:00,209.12245178222656,117.74204,GRU,5161
2013-12-16 02:50:00+00:00,184.2607879638672,142.86838,GRU,5161
2013-12-16 03:00:00+00:00,201.11851501464844,153.98837,GRU,5161
2013-12-16 03:10:00+00:00,52.27753652977117,167.0667,GRU,5161
2013-12-16 03:20:00+00:00,183.4329833984375,132.34038,GRU,5161
2013-12-16 03:30:00+00:00,66.65239631596098,146.8157,GRU,5161
2013-12-16 03:40:00+00:00,100.41584600508213,122.72058,GRU,5161
2013-12-16 03:50:00+00:00,89.57404937539832,115.8649,GRU,5161
2013-12-16 04:00:00+00:00,210.1460418701172,107.69495,GRU,5161
2013-12-16 04:10:00+00:00,102.57196502276929,135.64526,GRU,5161
2013-12-16 04:20:00+00:00,94.96326768398285,125.6181,GRU,5161
2013-12-16 04:30:00+00:00,202.2359619140625,116.847885,GRU,5161
2013-12-16 04:40:00+00:00,104.7914031961991,140.83115,GRU,5161
2013-12-16 04:50:00+00:00,93.84754260256886,130.10799,GRU,5161
2013-12-16 05:00:00+00:00,66.3791315863685,119.720345,GRU,5161
2013-12-16 05:10:00+00:00,69.04753063830624,104.33184,GRU,5161
2013-12-16 05:20:00+00:00,64.50801707767339,94.032616,GRU,5161
2013-12-16 05:30:00+00:00,58.33876640694507,85.30979,GRU,5161
2013-12-16 05:40:00+00:00,79.56522332663008,77.42114,GRU,5161
2013-12-16 05:50:00+00:00,72.25797638641961,77.81123,GRU,5161
2013-12-16 06:00:00+00:00,135.1745319366455,76.3706,GRU,5161
2013-12-16 06:10:00+00:00,82.45873620609443,92.93719,GRU,5161
2013-12-16 06:20:00+00:00,89.80003115783136,90.6931,GRU,5161
2013-12-16 06:30:00+00:00,138.87809586524963,91.27312,GRU,5161
2013-12-16 06:40:00+00:00,59.901724030904006,105.298065,GRU,5161
2013-12-16 06:50:00+00:00,106.0796625862519,93.10105,GRU,5161
2013-12-16 07:00:00+00:00,98.83088501170278,97.40741,GRU,5161
2013-12-16 07:10:00+00:00,72.03239080434044,98.30707,GRU,5161
