time_interval,y_true,y_pred,model,square_id
2013-12-16 00:00:00+00:00,341.3194071451823,10.9249719170602,SARIMA,4556
2013-12-16 00:30:00+00:00,339.45444742838544,102.52274157512964,SARIMA,4556
2013-12-16 01:00:00+00:00,276.2712097167969,35.40659607325196,SARIMA,4556
2013-12-16 01:30:00+00:00,256.74268595377606,46.34840813841464,SARIMA,4556
2013-12-16 02:00:00+00:00,241.33285013834634,13.952666877762114,SARIMA,4556
2013-12-16 02:30:00+00:00,250.74459330240884,24.590262370262177,SARIMA,4556
2013-12-16 03:00:00+00:00,239.23675028483072,5.655494902838252,SARIMA,4556
2013-12-16 03:30:00+00:00,234.93355305989584,39.21403466732584,SARIMA,4556
2013-12-16 04:00:00+00:00,219.19075520833334,15.651499527094401,SARIMA,4556
2013-12-16 04:30:00+00:00,206.12290954589844,20.738070044722132,SARIMA,4556
2013-12-16 05:00:00+00:00,223.7311045328776,12.59285518870032,SARIMA,4556
2013-12-16 05:30:00+00:00,230.1039276123047,-6.138155672273619,SARIMA,4556
2013-12-16 06:00:00+00:00,252.97091674804688,33.77512330228186,SARIMA,4556
2013-12-16 06:30:00+00:00,295.3198954264323,50.57348080983149,SARIMA,4556
2013-12-16 07:00:00+00:00,372.08758544921875,24.45928212539352,SARIMA,4556
2013-12-16 07:30:00+00:00,426.833251953125,-3.2059431171472594,SARIMA,4556
2013-12-16 08:00:00+00:00,462.3878885904948,-1.8842111208685974,SARIMA,4556
2013-12-16 08:30:00+00:00,444.2470397949219,-70.70284473566988,SARIMA,4556
2013-12-16 09:00:00+00:00,417.2960713704427,32.750751024660104,SARIMA,4556
2013-12-16 09:30:00+00:00,386.9673360188802,-62.63887765641657,SARIMA,4556
2013-12-16 10:00:00+00:00,414.07677205403644,-25.413961208835204,SARIMA,4556
2013-12-16 10:30:00+00:00,421.70924886067706,12.374295226604088,SARIMA,4556
2013-12-16 11:00:00+00:00,464.12682088216144,-74.8839277381684,SARIMA,4556
2013-12-16 11:30:00+00:00,431.1353047688802,-37.53713347168014,SARIMA,4556
2013-12-16 12:00:00+00:00,445.12388102213544,36.700360709178796,SARIMA,4556
2013-12-16 12:30:00+00:00,454.47755940755206,26.002890867343545,SARIMA,4556
2013-12-16 13:00:00+00:00,486.2499491373698,-46.825196908660935,SARIMA,4556
2013-12-16 13:30:00+00:00,466.74342854817706,-28.66563740230396,SARIMA,4556
2013-12-16 14:00:00+00:00,525.0240987141927,21.598621989844716,SARIMA,4556
2013-12-16 14:30:00+00:00,492.69483439127606,-6.476601575363194,SARIMA,4556
2013-12-16 15:00:00+00:00,439.63526407877606,-48.46029267389749,SARIMA,4556
2013-12-16 15:30:00+00:00,485.93495686848956,23.35607237481293,SARIMA,4556
2013-12-16 16:00:00+00:00,472.12632242838544,10.297227365910757,SARIMA,4556
2013-12-16 16:30:00+00:00,494.6986796061198,9.374248710902572,SARIMA,4556
2013-12-16 17:00:00+00:00,537.5104166666666,44.10197355123428,SARIMA,4556
2013-12-16 17:30:00+00:00,550.6510823567709,15.64513727443168,SARIMA,4556
2013-12-16 18:00:00+00:00,561.0348510742188,37.34643874456141,SARIMA,4556
2013-12-16 18:30:00+00:00,567.2863972981771,32.2849729748066,SARIMA,4556
2013-12-16 19:00:00+00:00,556.3165079752604,29.372921084708985,SARIMA,4556
2013-12-16 19:30:00+00:00,591.7864990234375,62.834362911244106,SARIMA,4556
2013-12-16 20:00:00+00:00,591.31787109375,42.574554286129995,SARIMA,4556
2013-12-16 20:30:00+00:00,592.3909098307291,-36.91134493905075,SARIMA,4556
2013-12-16 21:00:00+00:00,589.3189900716146,-15.276628389237183,SARIMA,4556
2013-12-16 21:30:00+00:00,565.4316609700521,16.29015742083076,SARIMA,4556
2013-12-16 22:00:00+00:00,548.8687337239584,81.94520933481738,SARIMA,4556
2013-12-16 22:30:00+00:00,510.7188008626302,10.982816827927634,SARIMA,4556
2013-12-16 23:00:00+00:00,476.20582071940106,-9.76093610957741,SARIMA,4556
2013-12-16 23:30:00+00:00,493.83400472005206,-31.536571037584554,SARIMA,4556
2013-12-17 00:00:00+00:00,368.7556559244792,4.738121603075491,SARIMA,4556
2013-12-17 00:30:00+00:00,354.80226643880206,-0.7118654814683409,SARIMA,4556
2013-12-17 01:00:00+00:00,305.01585896809894,0.10695218615267753,SARIMA,4556
2013-12-17 01:30:00+00:00,277.7742919921875,-0.016068724247230843,SARIMA,4556
2013-12-17 02:00:00+00:00,254.82830810546875,0.002414199356008959,SARIMA,4556
2013-12-17 02:30:00+00:00,242.43706766764322,-0.0003627144532994575,SARIMA,4556
2013-12-17 03:00:00+00:00,242.983154296875,5.449499201665603e-05,SARIMA,4556
2013-12-17 03:30:00+00:00,223.3707478841146,-8.187443670582416e-06,SARIMA,4556
2013-12-17 04:00:00+00:00,209.75855509440103,1.2300989756723242e-06,SARIMA,4556
2013-12-17 04:30:00+00:00,212.41175842285156,-1.8481269011802109e-07,SARIMA,4556
2013-12-17 05:00:00+00:00,230.87081400553384,2.7766652199666694e-08,SARIMA,4556
2013-12-17 05:30:00+00:00,244.55326334635416,-4.1717209672393394e-09,SARIMA,4556
2013-12-17 06:00:00+00:00,252.39796447753906,6.267682435519986e-10,SARIMA,4556
2013-12-17 06:30:00+00:00,327.73451741536456,-9.416699587777571e-11,SARIMA,4556
2013-12-17 07:00:00+00:00,377.78155517578125,1.4147850028890878e-11,SARIMA,4556
2013-12-17 07:30:00+00:00,403.6900227864583,-2.1256031221362094e-12,SARIMA,4556
2013-12-17 08:00:00+00:00,424.6714579264323,3.1935514043538423e-13,SARIMA,4556
2013-12-17 08:30:00+00:00,425.2002868652344,-4.798059650006883e-14,SARIMA,4556
2013-12-17 09:00:00+00:00,402.8352966308594,7.208707013025874e-15,SARIMA,4556
2013-12-17 09:30:00+00:00,407.345703125,-1.0830514956097696e-15,SARIMA,4556
2013-12-17 10:00:00+00:00,443.8648376464844,1.6271996351398232e-16,SARIMA,4556
2013-12-17 10:30:00+00:00,470.55369059244794,-2.444739389892487e-17,SARIMA,4556
2013-12-17 11:00:00+00:00,457.3777262369792,3.673028530379627e-18,SARIMA,4556
2013-12-17 11:30:00+00:00,460.7984212239583,-5.518436296629566e-19,SARIMA,4556
2013-12-17 12:00:00+00:00,515.4293721516927,8.291016230361583e-20,SARIMA,4556
2013-12-17 12:30:00+00:00,477.0999043782552,-1.2456599376548633e-20,SARIMA,4556
2013-12-17 13:00:00+00:00,510.7474060058594,1.871506021898895e-21,SARIMA,4556
2013-12-17 13:30:00+00:00,528.7990926106771,-2.8117905088911024e-22,SARIMA,4556
2013-12-17 14:00:00+00:00,488.10914103190106,4.224493949460133e-23,SARIMA,4556
2013-12-17 14:30:00+00:00,609.8064168294271,-6.346969688031066e-24,SARIMA,4556
2013-12-17 15:00:00+00:00,596.6946818033854,9.535822444705655e-25,SARIMA,4556
2013-12-17 15:30:00+00:00,584.6650187174479,-1.4326822746361766e-25,SARIMA,4556
2013-12-17 16:00:00+00:00,586.2344156901041,2.1524923644066934e-26,SARIMA,4556
2013-12-17 16:30:00+00:00,521.0318400065104,-3.2339503746604975e-27,SARIMA,4556
2013-12-17 17:00:00+00:00,563.0203653971354,4.858755923461547e-28,SARIMA,4556
2013-12-17 17:30:00+00:00,553.2038777669271,-7.299898387046526e-29,SARIMA,4556
2013-12-17 18:00:00+00:00,637.7659301757812,1.0967522818730081e-29,SARIMA,4556
2013-12-17 18:30:00+00:00,659.0307820638021,-1.6477839882375663e-30,SARIMA,4556
2013-12-17 19:00:00+00:00,726.6682739257812,2.4756657604168904e-31,SARIMA,4556
2013-12-17 19:30:00+00:00,789.2672932942709,-3.7194929681625924e-32,SARIMA,4556
2013-12-17 20:00:00+00:00,785.4584554036459,5.588245457610274e-33,SARIMA,4556
2013-12-17 20:30:00+00:00,739.3769734700521,-8.395899000698622e-34,SARIMA,4556
2013-12-17 21:00:00+00:00,730.273193359375,1.2614177484622613e-34,SARIMA,4556
2013-12-17 21:30:00+00:00,725.0176188151041,-1.8951808924847708e-35,SARIMA,4556
2013-12-17 22:00:00+00:00,728.3899739583334,2.8473601387152415e-36,SARIMA,4556
2013-12-17 22:30:00+00:00,630.7170003255209,-4.277934518912753e-37,SARIMA,4556
2013-12-17 23:00:00+00:00,549.7746988932291,6.427259937818321e-38,SARIMA,4556
2013-12-17 23:30:00+00:00,485.35814412434894,-9.656452226104506e-39,SARIMA,4556
2013-12-18 00:00:00+00:00,390.66941324869794,1.450805949925383e-39,SARIMA,4556
2013-12-18 00:30:00+00:00,326.58660888671875,-2.1797217601810705e-40,SARIMA,4556
2013-12-18 01:00:00+00:00,291.48182169596356,3.274860398836401e-41,SARIMA,4556
2013-12-18 01:30:00+00:00,256.2036946614583,-4.9202200151344116e-42,SARIMA,4556
2013-12-18 02:00:00+00:00,247.63760375976562,7.39224334751212e-43,SARIMA,4556
2013-12-18 02:30:00+00:00,234.7856241861979,-1.1106263854207822e-43,SARIMA,4556
2013-12-18 03:00:00+00:00,236.61541239420572,1.6686287369151164e-44,SARIMA,4556
2013-12-18 03:30:00+00:00,218.69450887044272,-2.5069833548066146e-45,SARIMA,4556
2013-12-18 04:00:00+00:00,206.67163594563803,3.766545189013573e-46,SARIMA,4556
2013-12-18 04:30:00+00:00,208.33618672688803,-5.658937716391679e-47,SARIMA,4556
2013-12-18 05:00:00+00:00,220.34120178222656,8.502108555980708e-48,SARIMA,4556
2013-12-18 05:30:00+00:00,230.67559305826822,-1.27737489826575e-48,SARIMA,4556
2013-12-18 06:00:00+00:00,255.65825398763022,1.919155254224135e-49,SARIMA,4556
2013-12-18 06:30:00+00:00,367.2863362630208,-2.883379730427305e-50,SARIMA,4556
2013-12-18 07:00:00+00:00,378.93958536783856,4.332051120689621e-51,SARIMA,4556
2013-12-18 07:30:00+00:00,429.9090983072917,-6.508565872968475e-52,SARIMA,4556
2013-12-18 08:00:00+00:00,413.1105244954427,9.77860799482587e-53,SARIMA,4556
2013-12-18 08:30:00+00:00,450.68967692057294,-1.4691588928001552e-53,SARIMA,4556
2013-12-18 09:00:00+00:00,453.9077657063802,2.2072956124592186e-54,SARIMA,4556
2013-12-18 09:30:00+00:00,446.02496337890625,-3.31628794180022e-55,SARIMA,4556
2013-12-18 10:00:00+00:00,462.10642496744794,4.982461638056978e-56,SARIMA,4556
2013-12-18 10:30:00+00:00,465.2150472005208,-7.48575648748806e-57,SARIMA,4556
2013-12-18 11:00:00+00:00,481.97222900390625,1.1246759987463204e-57,SARIMA,4556
2013-12-18 11:30:00+00:00,450.15940348307294,-1.6897371752209976e-58,SARIMA,4556
2013-12-18 12:00:00+00:00,501.1520589192708,2.5386971221103224e-59,SARIMA,4556
2013-12-18 12:30:00+00:00,503.06650797526044,-3.814192628488692e-60,SARIMA,4556
2013-12-18 13:00:00+00:00,507.3013000488281,5.730524244311673e-61,SARIMA,4556
2013-12-18 13:30:00+00:00,498.1279805501302,-8.609661680263833e-62,SARIMA,4556
2013-12-18 14:00:00+00:00,491.2738952636719,1.2935339087376494e-62,SARIMA,4556
2013-12-18 14:30:00+00:00,499.3008626302083,-1.9434328957311917e-63,SARIMA,4556
2013-12-18 15:00:00+00:00,468.9215901692708,2.9198549761219678e-64,SARIMA,4556
2013-12-18 15:30:00+00:00,540.2882486979166,-4.386852306715013e-65,SARIMA,4556
2013-12-18 16:00:00+00:00,553.0047403971354,6.590900342074714e-66,SARIMA,4556
2013-12-18 16:30:00+00:00,590.7224731445312,-9.902309054869808e-67,SARIMA,4556
2013-12-18 17:00:00+00:00,620.7140706380209,1.4877440035345786e-67,SARIMA,4556
2013-12-18 17:30:00+00:00,622.4805908203125,-2.2352182786746977e-68,SARIMA,4556
2013-12-18 18:00:00+00:00,642.0762736002604,3.358239550252945e-69,SARIMA,4556
2013-12-18 18:30:00+00:00,681.571044921875,-5.045490628132256e-70,SARIMA,4556
2013-12-18 19:00:00+00:00,688.1658121744791,7.580452584644531e-71,SARIMA,4556
2013-12-18 19:30:00+00:00,831.4316609700521,-1.138903342078266e-71,SARIMA,4556
2013-12-18 20:00:00+00:00,841.489990234375,1.7111126388740132e-72,SARIMA,4556
2013-12-18 20:30:00+00:00,913.979248046875,-2.570812073982993e-73,SARIMA,4556
2013-12-18 21:00:00+00:00,879.2540893554688,3.862442816205132e-74,SARIMA,4556
2013-12-18 21:30:00+00:00,830.4166259765625,-5.803016354027486e-75,SARIMA,4556
2013-12-18 22:00:00+00:00,796.7834879557291,8.718575369925167e-76,SARIMA,4556
2013-12-18 22:30:00+00:00,727.3541259765625,-1.3098973334498675e-76,SARIMA,4556
2013-12-18 23:00:00+00:00,615.6215413411459,1.9680176535467636e-77,SARIMA,4556
2013-12-18 23:30:00+00:00,521.9323425292969,-2.9567916398998763e-78,SARIMA,4556
2013-12-19 00:00:00+00:00,436.1442057291667,4.442346737096513e-79,SARIMA,4556
2013-12-19 00:30:00+00:00,351.89317830403644,-6.6742763562671214e-80,SARIMA,4556
2013-12-19 01:00:00+00:00,309.2456766764323,1.002757495443529e-80,SARIMA,4556
2013-12-19 01:30:00+00:00,273.45164998372394,-1.5065642190917029e-81,SARIMA,4556
2013-12-19 02:00:00+00:00,267.49192301432294,2.2634941713833482e-82,SARIMA,4556
2013-12-19 02:30:00+00:00,255.6082967122396,-3.400721853712453e-83,SARIMA,4556
2013-12-19 03:00:00+00:00,299.32599385579425,5.109316945689106e-84,SARIMA,4556
2013-12-19 03:30:00+00:00,227.37522888183594,-7.676346603591758e-85,SARIMA,4556
2013-12-19 04:00:00+00:00,242.52017720540366,1.153310663731533e-85,SARIMA,4556
2013-12-19 04:30:00+00:00,224.00118001302084,-1.7327585057903775e-86,SARIMA,4556
2013-12-19 05:00:00+00:00,253.22162882486978,2.6033332854778933e-87,SARIMA,4556
2013-12-19 05:30:00+00:00,263.1125895182292,-3.9113033770310164e-88,SARIMA,4556
2013-12-19 06:00:00+00:00,315.0302022298177,5.876425501303391e-89,SARIMA,4556
2013-12-19 06:30:00+00:00,398.0459289550781,-8.828866836348954e-90,SARIMA,4556
2013-12-19 07:00:00+00:00,453.84510294596356,1.3264677582774313e-90,SARIMA,4556
2013-12-19 07:30:00+00:00,507.8462829589844,-1.9929134127445688e-91,SARIMA,4556
2013-12-19 08:00:00+00:00,507.1793619791667,2.994195558778535e-92,SARIMA,4556
2013-12-19 08:30:00+00:00,499.67458089192706,-4.498543181493541e-93,SARIMA,4556
2013-12-19 09:00:00+00:00,499.52513631184894,6.7587070912688e-94,SARIMA,4556
2013-12-19 09:30:00+00:00,529.7822672526041,-1.0154425489009336e-94,SARIMA,4556
2013-12-19 10:00:00+00:00,530.7279866536459,1.52562251358766e-95,SARIMA,4556
2013-12-19 10:30:00+00:00,546.5920003255209,-2.2921277589605933e-96,SARIMA,4556
2013-12-19 11:00:00+00:00,572.3264973958334,3.443741565561155e-97,SARIMA,4556
2013-12-19 11:30:00+00:00,597.3300577799479,-5.173950677056253e-98,SARIMA,4556
2013-12-19 12:00:00+00:00,616.5994466145834,7.773453698244846e-99,SARIMA,4556
2013-12-19 12:30:00+00:00,601.8098551432291,-1.1679002404626035e-99,SARIMA,4556
2013-12-19 13:00:00+00:00,666.8732299804688,1.7546781966175217e-100,SARIMA,4556
2013-12-19 13:30:00+00:00,564.1985473632812,-2.6362658958485805e-101,SARIMA,4556
2013-12-19 14:00:00+00:00,511.9105936686198,3.960782032290353e-102,SARIMA,4556
2013-12-19 14:30:00+00:00,544.3485616048177,-5.950763286821035e-103,SARIMA,4556
2013-12-19 15:00:00+00:00,487.96533203125,8.940553508646387e-104,SARIMA,4556
2013-12-19 15:30:00+00:00,513.4602661132812,-1.3432478018071293e-104,SARIMA,4556
2013-12-19 16:00:00+00:00,505.6106669108073,2.018124107545172e-105,SARIMA,4556
2013-12-19 16:30:00+00:00,537.7435709635416,-3.032072643614715e-106,SARIMA,4556
2013-12-19 17:00:00+00:00,525.5184020996094,4.5554505205032086e-107,SARIMA,4556
2013-12-19 17:30:00+00:00,580.72265625,-6.844205889477998e-108,SARIMA,4556
2013-12-19 18:00:00+00:00,572.3431599934896,1.0282880704495255e-108,SARIMA,4556
2013-12-19 18:30:00+00:00,597.8832600911459,-1.5449218987616598e-109,SARIMA,4556
2013-12-19 19:00:00+00:00,612.7077026367188,2.3211235663075697e-110,SARIMA,4556
2013-12-19 19:30:00+00:00,648.6276245117188,-3.487305484106894e-111,SARIMA,4556
2013-12-19 20:00:00+00:00,712.0234578450521,5.239402036156198e-112,SARIMA,4556
2013-12-19 20:30:00+00:00,724.4884033203125,-7.871789214218511e-113,SARIMA,4556
2013-12-19 21:00:00+00:00,743.5963134765625,1.1826743778293171e-113,SARIMA,4556
2013-12-19 21:30:00+00:00,781.4876098632812,-1.7768751752746507e-114,SARIMA,4556
2013-12-19 22:00:00+00:00,737.638671875,2.6696151093610475e-115,SARIMA,4556
2013-12-19 22:30:00+00:00,641.6247965494791,-4.0108866009832147e-116,SARIMA,4556
2013-12-19 23:00:00+00:00,528.5683797200521,6.026041458012664e-117,SARIMA,4556
2013-12-19 23:30:00+00:00,484.8358866373698,-9.053653036409882e-118,SARIMA,4556
2013-12-20 00:00:00+00:00,412.1958923339844,1.360240115751318e-118,SARIMA,4556
2013-12-20 00:30:00+00:00,366.4885559082031,-2.0436537219376975e-119,SARIMA,4556
2013-12-20 01:00:00+00:00,317.3133951822917,3.070428880038533e-120,SARIMA,4556
2013-12-20 01:30:00+00:00,301.98370361328125,-4.61307774706369e-121,SARIMA,4556
2013-12-20 02:00:00+00:00,290.03920491536456,6.930786262076571e-122,SARIMA,4556
2013-12-20 02:30:00+00:00,251.2490488688151,-1.0412960900380445e-122,SARIMA,4556
2013-12-20 03:00:00+00:00,231.28585306803384,1.564465424451925e-123,SARIMA,4556
2013-12-20 03:30:00+00:00,216.3534393310547,-2.350486175566182e-124,SARIMA,4556
2013-12-20 04:00:00+00:00,211.9207509358724,3.5314204936572633e-125,SARIMA,4556
2013-12-20 04:30:00+00:00,235.7462412516276,-5.3056813661193e-126,SARIMA,4556
2013-12-20 05:00:00+00:00,233.0948944091797,7.971368691252105e-127,SARIMA,4556
2013-12-20 05:30:00+00:00,249.36422220865884,-1.1976354105552126e-127,SARIMA,4556
2013-12-20 06:00:00+00:00,264.3332061767578,1.7993529495001376e-128,SARIMA,4556
2013-12-20 06:30:00+00:00,352.66282145182294,-2.7033861961161375e-129,SARIMA,4556
2013-12-20 07:00:00+00:00,422.86072794596356,4.061625001021358e-130,SARIMA,4556
2013-12-20 07:30:00+00:00,442.73842366536456,-6.102271910917548e-131,SARIMA,4556
2013-12-20 08:00:00+00:00,449.0342305501302,9.168183292502215e-132,SARIMA,4556
2013-12-20 08:30:00+00:00,471.2460428873698,-1.3774473853669692e-132,SARIMA,4556
2013-12-20 09:00:00+00:00,419.85707600911456,2.069506290309413e-133,SARIMA,4556
2013-12-20 09:30:00+00:00,439.43369547526044,-3.109270329399349e-134,SARIMA,4556
2013-12-20 10:00:00+00:00,466.29803466796875,4.671433967875369e-135,SARIMA,4556
