time_interval,y_true,y_pred,model,square_id
2013-12-16 00:00:00+00:00,363.63067626953125,215.23572,GRU,4556
2013-12-16 00:10:00+00:00,111.00845038890839,246.14319,GRU,4556
2013-12-16 00:20:00+00:00,327.3022155761719,220.17902,GRU,4556
2013-12-16 00:30:00+00:00,120.46661404768626,243.80255,GRU,4556
2013-12-16 00:40:00+00:00,353.8858337402344,220.65431,GRU,4556
2013-12-16 00:50:00+00:00,303.0776672363281,248.74583,GRU,4556
2013-12-16 01:00:00+00:00,300.97442626953125,257.9895,GRU,4556
2013-12-16 01:10:00+00:00,265.04522705078125,264.53,GRU,4556
2013-12-16 01:20:00+00:00,262.7939758300781,262.56683,GRU,4556
2013-12-16 01:30:00+00:00,268.6353454589844,261.05212,GRU,4556
2013-12-16 01:40:00+00:00,247.1210479736328,260.9638,GRU,4556
2013-12-16 01:50:00+00:00,254.47166442871094,256.66177,GRU,4556
2013-12-16 02:00:00+00:00,126.14050558209419,255.0693,GRU,4556
2013-12-16 02:10:00+00:00,236.70103454589844,229.72554,GRU,4556
2013-12-16 02:20:00+00:00,235.01651000976562,233.1764,GRU,4556
2013-12-16 02:30:00+00:00,245.38076782226562,234.46446,GRU,4556
2013-12-16 02:40:00+00:00,260.2947998046875,237.34662,GRU,4556
2013-12-16 02:50:00+00:00,246.55821228027344,242.28441,GRU,4556
2013-12-16 03:00:00+00:00,250.368408203125,243.28664,GRU,4556
2013-12-16 03:10:00+00:00,230.4472198486328,244.899,GRU,4556
2013-12-16 03:20:00+00:00,236.89462280273438,242.31882,GRU,4556
2013-12-16 03:30:00+00:00,242.24166870117188,241.79973,GRU,4556
2013-12-16 03:40:00+00:00,228.1288299560547,242.32341,GRU,4556
2013-12-16 03:50:00+00:00,234.43016052246094,239.98518,GRU,4556
2013-12-16 04:00:00+00:00,219.74261474609375,239.58244,GRU,4556
2013-12-16 04:10:00+00:00,223.9334716796875,236.50014,GRU,4556
2013-12-16 04:20:00+00:00,213.89617919921875,235.17087,GRU,4556
2013-12-16 04:30:00+00:00,96.21770253777504,232.31046,GRU,4556
