time_interval,y_true,y_pred,model,square_id
2013-12-16 00:00:00+00:00,162.58123779296875,86.28518,LSTM,4159
2013-12-16 00:10:00+00:00,48.1742902242889,94.6222,LSTM,4159
2013-12-16 00:20:00+00:00,69.59808722138405,89.802246,LSTM,4159
2013-12-16 00:30:00+00:00,45.77043691494813,87.760185,LSTM,4159
2013-12-16 00:40:00+00:00,43.85349961556494,83.12535,LSTM,4159
2013-12-16 00:50:00+00:00,133.63433837890625,78.60234,LSTM,4159
2013-12-16 01:00:00+00:00,68.29879708588123,84.186554,LSTM,4159
2013-12-16 01:10:00+00:00,63.782892510294914,82.37239,LSTM,4159
2013-12-16 01:20:00+00:00,61.06888524023816,80.36753,LSTM,4159
2013-12-16 01:30:00+00:00,56.692912966012955,78.21626,LSTM,4159
2013-12-16 01:40:00+00:00,41.26014960805575,75.77572,LSTM,4159
2013-12-16 01:50:00+00:00,59.2832140061073,71.8958,LSTM,4159
2013-12-16 02:00:00+00:00,60.53250876069069,70.30448,LSTM,4159
2013-12-16 02:10:00+00:00,117.15630340576172,69.07211,LSTM,4159
2013-12-16 02:20:00+00:00,131.0527801513672,74.21259,LSTM,4159
2013-12-16 02:30:00+00:00,58.549819383304566,80.693596,LSTM,4159
2013-12-16 02:40:00+00:00,114.15965270996094,78.95278,LSTM,4159
2013-12-16 02:50:00+00:00,115.47610473632812,83.35209,LSTM,4159
2013-12-16 03:00:00+00:00,56.18654961884022,87.46263,LSTM,4159
2013-12-16 03:10:00+00:00,53.02092733979225,84.75986,LSTM,4159
2013-12-16 03:20:00+00:00,115.54156494140625,81.79564,LSTM,4159
2013-12-16 03:30:00+00:00,110.48829650878906,85.67427,LSTM,4159
2013-12-16 03:40:00+00:00,51.26816112175584,88.664665,LSTM,4159
2013-12-16 03:50:00+00:00,108.52955627441406,85.00576,LSTM,4159
2013-12-16 04:00:00+00:00,106.0781478881836,87.79318,LSTM,4159
2013-12-16 04:10:00+00:00,53.3231194652617,90.00381,LSTM,4159
2013-12-16 04:20:00+00:00,111.90518188476562,86.305305,LSTM,4159
2013-12-16 04:30:00+00:00,109.28907775878906,89.217255,LSTM,4159
2013-12-16 04:40:00+00:00,51.39943304657936,91.54014,LSTM,4159
2013-12-16 04:50:00+00:00,54.5310167404823,87.39722,LSTM,4159
2013-12-16 05:00:00+00:00,111.58811950683594,83.87217,LSTM,4159
2013-12-16 05:10:00+00:00,37.42359930276871,86.72516,LSTM,4159
2013-12-16 05:20:00+00:00,39.73390631315609,81.318275,LSTM,4159
2013-12-16 05:30:00+00:00,64.47421269118786,76.63779,LSTM,4159
2013-12-16 05:40:00+00:00,122.78060913085938,74.95619,LSTM,4159
2013-12-16 05:50:00+00:00,117.5372543334961,79.83604,LSTM,4159
2013-12-16 06:00:00+00:00,64.06057682959363,83.98797,LSTM,4159
2013-12-16 06:10:00+00:00,47.75146469349662,82.167114,LSTM,4159
2013-12-16 06:20:00+00:00,163.56182861328125,78.718475,LSTM,4159
