time_interval,y_true,y_pred,model,square_id
2013-12-16 00:00:00+00:00,363.63067626953125,216.94025,LSTM,4556
2013-12-16 00:10:00+00:00,111.00845038890839,244.96887,LSTM,4556
2013-12-16 00:20:00+00:00,327.3022155761719,223.9574,LSTM,4556
2013-12-16 00:30:00+00:00,120.46661404768626,244.1238,LSTM,4556
2013-12-16 00:40:00+00:00,353.8858337402344,224.42386,LSTM,4556
2013-12-16 00:50:00+00:00,303.0776672363281,248.66202,LSTM,4556
2013-12-16 01:00:00+00:00,300.97442626953125,258.5354,LSTM,4556
2013-12-16 01:10:00+00:00,265.04522705078125,265.8942,LSTM,4556
2013-12-16 01:20:00+00:00,262.7939758300781,265.09137,LSTM,4556
2013-12-16 01:30:00+00:00,268.6353454589844,263.82385,LSTM,4556
2013-12-16 01:40:00+00:00,247.1210479736328,263.5968,LSTM,4556
2013-12-16 01:50:00+00:00,254.47166442871094,259.62772,LSTM,4556
2013-12-16 02:00:00+00:00,126.14050558209419,257.85214,LSTM,4556
2013-12-16 02:10:00+00:00,236.70103454589844,234.73163,LSTM,4556
2013-12-16 02:20:00+00:00,235.01651000976562,235.89615,LSTM,4556
2013-12-16 02:30:00+00:00,245.38076782226562,236.60048,LSTM,4556
2013-12-16 02:40:00+00:00,260.2947998046875,239.29857,LSTM,4556
2013-12-16 02:50:00+00:00,246.55821228027344,244.10242,LSTM,4556
2013-12-16 03:00:00+00:00,250.368408203125,245.5427,LSTM,4556
2013-12-16 03:10:00+00:00,230.4472198486328,247.29082,LSTM,4556
2013-12-16 03:20:00+00:00,236.89462280273438,245.16203,LSTM,4556
2013-12-16 03:30:00+00:00,242.24166870117188,244.55717,LSTM,4556
2013-12-16 03:40:00+00:00,228.1288299560547,244.92894,LSTM,4556
2013-12-16 03:50:00+00:00,234.43016052246094,242.81186,LSTM,4556
2013-12-16 04:00:00+00:00,219.74261474609375,242.2677,LSTM,4556
2013-12-16 04:10:00+00:00,223.9334716796875,239.36275,LSTM,4556
2013-12-16 04:20:00+00:00,213.89617919921875,237.88129,LSTM,4556
2013-12-16 04:30:00+00:00,96.21770253777504,235.07953,LSTM,4556
2013-12-16 04:40:00+00:00,213.95059204101562,213.26268,LSTM,4556
2013-12-16 04:50:00+00:00,105.99136129021645,216.21638,LSTM,4556
2013-12-16 05:00:00+00:00,107.7651515007019,200.69566,LSTM,4556
2013-12-16 05:10:00+00:00,114.04700565338135,189.37065,LSTM,4556
2013-12-16 05:20:00+00:00,227.56900024414062,181.86218,LSTM,4556
2013-12-16 05:30:00+00:00,110.21900150040165,195.08618,LSTM,4556
2013-12-16 05:40:00+00:00,113.66263845562935,186.54463,LSTM,4556
2013-12-16 05:50:00+00:00,242.5485076904297,180.60706,LSTM,4556
2013-12-16 06:00:00+00:00,240.65643310546875,197.13692,LSTM,4556
2013-12-16 06:10:00+00:00,258.2917785644531,210.00235,LSTM,4556
2013-12-16 06:20:00+00:00,259.96453857421875,222.9839,LSTM,4556
2013-12-16 06:30:00+00:00,138.28158071637154,233.05432,LSTM,4556
2013-12-16 06:40:00+00:00,283.3043212890625,220.03221,LSTM,4556
2013-12-16 06:50:00+00:00,326.0921936035156,233.83365,LSTM,4556
2013-12-16 07:00:00+00:00,358.2458801269531,251.45084,LSTM,4556
2013-12-16 07:10:00+00:00,350.2823181152344,270.48077,LSTM,4556
2013-12-16 07:20:00+00:00,203.8672794699669,283.45352,LSTM,4556
